,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.5,8.2,0.0,"1,2,3,4,5,6,",
1,4.2,1.7,0.0,"1,2,3,4,5,6,",
2,9.8,2.6,6.1,"1,2,3,4,5,6,","1,2,3,4,5,"
3,17.4,8.3,8.2,"1,2,3,4,5,6,","1,2,3,4,5,"
4,14.5,2.4,8.7,"1,2,3,4,5,6,","1,2,3,4,5,"
5,13.1,2.3,7.0,"1,2,3,4,5,6,","1,2,3,4,5,"
6,20.8,7.3,6.800000000000001,"1,2,3,4,5,6,","1,2,3,4,5,"
7,18.8,7.8,7.5,"1,2,3,4,5,6,","1,2,3,4,5,"
8,14.2,1.9,5.5,"1,2,3,4,5,6,","1,2,3,4,5,"
9,1.0,0.3,0.0,"1,2,3,4,5,6,",
10,1.7,1.3,0.0,"1,2,3,4,5,6,",
11,19.8,7.9,0.0,"1,2,3,4,5,6,",
