,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,24.0,9.8,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
1,20.0,7.1,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
2,9.8,7.3,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
3,21.1,7.2,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
4,19.4,5.2,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
5,8.6,5.5,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
6,18.0,4.8,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
7,20.6,5.9,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
8,8.8,5.5,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
9,11.9,6.8,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
10,9.5,1.2,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
11,14.3,9.7,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
12,14.7,0.8,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
13,10.9,6.8,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
14,4.6,3.4,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,4,6,7,8,9,10,11,13,"
