,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.9,8.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
1,16.9,2.3,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
2,24.0,7.5,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
3,18.3,6.1,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
4,11.7,1.8,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
5,21.8,9.8,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
6,19.0,9.5,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
7,12.3,6.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
8,14.3,7.0,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
9,13.7,9.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
10,18.9,3.9,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
11,11.7,2.3,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
12,12.9,5.7,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
13,22.7,9.4,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
14,23.5,4.6,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
15,10.0,3.9,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
16,24.0,8.8,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
17,24.0,9.6,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,4,6,8,9,10,11,12,13,14,"
