,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,20.8,8.5,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
1,10.0,7.9,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
2,18.0,4.1,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
3,21.9,6.2,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
4,7.3,0.9,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
5,14.3,1.0,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
6,14.0,4.0,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
7,4.5,4.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
8,10.7,7.2,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
9,14.5,6.0,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
10,15.7,6.4,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
11,17.0,5.6,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
12,6.4,1.4,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
13,8.2,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
14,9.8,3.9,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
15,4.7,2.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
16,19.2,2.5,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
17,6.3,0.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
18,18.8,3.1,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
19,17.6,0.2,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
20,17.0,1.8,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
21,13.1,7.0,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
22,17.1,6.5,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
23,8.8,4.5,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
24,16.4,9.7,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
25,7.0,1.4,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
26,8.7,2.4,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
27,24.0,9.4,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,3,4,5,8,9,10,11,12,13,"
