,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,8.1,0.6,2.0999999999999996,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
1,14.1,4.9,8.0,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
2,5.1,5.8,0.0,"1,2,3,4,5,6,7,8,",
3,21.9,6.9,8.0,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
4,15.6,6.7,5.2,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
5,12.2,7.4,0.7000000000000002,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
6,9.2,7.8,0.0,"1,2,3,4,5,6,7,8,",
7,15.3,9.6,0.0,"1,2,3,4,5,6,7,8,",
8,24.0,9.4,7.4,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
9,15.2,6.6,3.5,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
10,20.3,7.4,0.10000000000000009,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
11,4.8,5.3,1.2999999999999998,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
12,15.8,7.7,0.0,"1,2,3,4,5,6,7,8,",
13,9.7,4.5,0.0,"1,2,3,4,5,6,7,8,",
14,15.7,6.4,6.5,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
15,7.2,2.8,0.0,"1,2,3,4,5,6,7,8,",
16,23.3,9.9,8.0,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
17,8.2,2.0,3.4000000000000004,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
18,9.5,8.2,0.0,"1,2,3,4,5,6,7,8,",
19,24.0,7.7,5.1,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
20,5.8,3.8,0.10000000000000009,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
21,5.6,3.0,2.4000000000000004,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
22,8.7,8.1,0.0,"1,2,3,4,5,6,7,8,",
23,16.1,3.0,8.0,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
24,12.8,3.1,1.2000000000000002,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
25,6.7,0.3,4.8,"1,2,3,4,5,6,7,8,","1,2,3,4,5,6,7,"
