,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,24.0,7.9,9.2,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
1,16.3,6.5,2.9000000000000004,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
2,20.3,8.1,9.3,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
3,22.8,9.2,8.2,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
4,1.0,7.4,0.0,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
5,14.7,4.2,0.7000000000000002,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
6,6.7,0.8,0.0,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
7,10.9,6.7,9.0,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
8,4.8,2.7,0.3999999999999999,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
9,13.8,2.5,4.7,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
10,14.7,7.6,1.1,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
11,7.2,2.1,1.2000000000000002,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
12,18.3,6.7,4.2,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
13,15.8,5.9,6.4,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
14,6.7,0.4,5.4,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
15,16.3,4.4,5.8,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
16,13.1,6.0,5.6,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
17,17.6,8.2,2.5,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
18,19.4,9.4,4.7,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
19,18.4,5.6,6.1,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
20,20.3,3.2,8.5,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
21,16.7,0.4,5.7,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
22,17.3,3.0,9.5,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
23,11.5,2.2,7.6,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
24,12.7,7.6,2.7,"1,2,3,4,5,6,7,8,","1,2,3,4,5,7,8,"
