Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.6,7.2,6.800000000000001,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
1,13.8,2.8,9.8,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
2,6.8,5.6,0.0,"1,2,3,4,5,6,7,8,9,10",
3,24.0,8.2,4.5,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
4,14.2,3.4,4.5,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
5,10.2,0.2,5.8,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
6,1.0,2.4,0.0,"1,2,3,4,5,6,7,8,9,10",
7,10.4,7.4,3.8,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
8,1.0,4.9,0.0,"1,2,3,4,5,6,7,8,9,10",
9,19.3,4.0,4.8,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
10,12.4,0.8,6.9,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
11,9.1,6.9,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
12,17.3,6.7,5.7,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
13,16.5,9.7,0.0,"1,2,3,4,5,6,7,8,9,10",
14,1.5,3.0,1.9,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
15,9.8,5.2,0.0,"1,2,3,4,5,6,7,8,9,10",
16,11.3,3.9,4.3,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
17,19.3,7.1,8.6,"1,2,3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10"
18,13.1,8.5,0.0,"1,2,3,4,5,6,7,8,9,10",
19,8.6,1.3,0.0,"1,2,3,4,5,6,7,8,9,10",
