Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,22.7,9.8,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
1,7.4,5.8,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
2,8.1,6.8,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
3,20.8,6.7,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
4,6.7,7.1,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
5,1.0,1.8,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
6,8.8,0.7,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
7,6.6,4.0,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
8,21.7,7.0,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
9,21.0,8.6,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
10,12.6,6.5,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
11,20.6,6.8,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
12,18.4,4.9,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
13,9.5,5.2,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
14,17.2,2.9,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
15,9.1,2.1,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
16,8.1,9.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
17,24.0,7.8,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
18,9.4,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
19,8.7,4.7,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
20,6.1,7.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
21,23.8,4.2,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
22,12.3,5.1,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
23,17.4,5.6,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
24,24.0,5.1,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
25,12.4,7.0,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
26,1.4,2.0,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
27,15.3,8.8,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
28,13.9,2.7,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
29,23.6,3.8,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
30,10.8,7.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
31,23.5,6.5,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
32,11.4,5.4,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
33,20.6,2.4,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
34,7.2,4.7,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
35,24.0,7.1,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
36,19.8,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
37,15.4,8.6,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
38,24.0,6.3,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
39,24.0,5.7,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
40,22.2,5.5,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
41,1.0,6.0,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,5,8,9,11,12,13"
