,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.7,0.5,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
1,18.8,7.1,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
2,24.0,7.1,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
3,10.3,4.0,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
4,20.0,4.6,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
5,6.1,2.9,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
6,16.6,8.7,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
7,9.1,5.8,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
8,8.4,0.1,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
9,23.0,5.9,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
10,4.7,1.0,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
11,17.3,3.3,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
12,22.6,6.2,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
13,1.0,8.9,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
14,9.2,4.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
15,14.5,9.7,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
16,8.2,5.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
17,19.2,7.4,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
18,15.8,5.4,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
19,13.4,3.4,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
20,18.2,7.0,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,"
