Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,21.2,2.8,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
1,4.7,1.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
2,22.6,5.2,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
3,23.7,7.4,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
4,11.6,6.1,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
5,13.1,4.1,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
6,7.4,4.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
7,23.3,0.7,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
8,16.8,8.2,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
9,12.5,8.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
10,13.4,1.4,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
11,8.7,3.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
12,9.5,0.8,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
13,4.4,1.2,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
14,16.1,4.0,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
15,12.3,9.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
16,12.8,8.8,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
17,12.6,6.2,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
18,8.1,1.4,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
19,20.7,4.9,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
20,10.5,5.1,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
21,1.0,6.2,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
22,15.3,0.5,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
23,17.8,8.3,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
24,23.0,6.7,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
25,1.0,0.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
26,10.0,9.7,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
27,21.9,4.9,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,7,8,9,10,12,13"
