,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,7.7,4.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
1,9.5,0.1,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
2,24.0,6.3,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
3,11.4,1.5,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
4,11.7,8.1,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
5,15.2,1.4,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
6,11.3,2.9,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
7,10.6,2.1,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
8,15.3,6.5,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
9,16.0,6.2,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
10,18.7,4.4,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
11,1.0,1.0,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
12,17.1,7.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
13,14.3,3.3,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
14,12.3,2.0,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
15,13.9,7.8,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
16,12.3,5.9,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
17,8.5,7.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
18,5.7,3.2,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
19,7.7,5.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
20,14.5,5.9,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
21,16.0,3.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,4,5,7,8,9,10,11,12,14,15,16,"
22,1.0,1.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
