,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.1,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
1,14.1,2.7,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
2,19.1,3.2,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
3,10.8,6.1,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
4,24.0,8.7,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
5,24.0,6.7,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
6,21.5,9.5,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
7,19.5,1.4,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
8,13.5,4.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
9,3.7,0.4,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
10,17.4,6.4,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
11,8.8,3.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
12,24.0,6.7,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
13,21.2,7.0,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
14,21.4,3.5,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
15,12.5,8.1,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
16,13.6,1.2,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
17,12.9,5.6,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
18,15.4,0.8,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
19,17.9,8.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
20,11.3,4.3,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
21,16.9,4.7,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
22,10.1,0.4,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
23,7.4,0.8,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
24,20.9,9.1,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
25,20.2,9.7,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
26,5.0,0.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
27,20.9,9.1,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
28,7.5,0.4,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
29,8.3,7.0,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
30,1.0,1.6,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
31,17.6,7.1,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
32,8.5,1.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
33,14.1,8.4,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
34,9.4,4.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
35,7.1,4.8,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
36,10.8,7.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
37,20.5,9.1,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
38,14.8,2.5,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
39,11.5,0.4,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
40,18.5,8.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
41,16.3,3.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
42,13.8,5.7,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
43,17.8,2.2,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
44,19.9,7.6,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
45,14.0,6.8,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
46,23.7,6.8,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
47,15.7,1.5,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
48,24.0,6.5,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
49,11.9,5.1,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
50,6.7,2.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
51,19.4,8.1,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,"
52,7.3,3.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
