,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,19.6,9.2,6.9,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
1,1.0,6.5,0.0,"1,2,3,4,5,6,7,8,",
2,15.3,3.4,8.9,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
3,19.4,0.5,5.1,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
4,8.2,2.5,2.8,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
5,10.5,9.0,0.0,"1,2,3,4,5,6,7,8,",
6,5.6,4.9,0.0,"1,2,3,4,5,6,7,8,",
7,23.9,5.1,6.9,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
8,14.8,6.8,2.8,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
9,20.6,5.6,6.199999999999999,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
10,2.8,0.6,1.1,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
11,3.4,0.4,0.5,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
12,6.9,8.9,6.0,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
13,11.4,9.2,0.0,"1,2,3,4,5,6,7,8,",
14,13.9,3.3,4.4,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
15,14.4,9.2,0.0,"1,2,3,4,5,6,7,8,",
16,15.1,2.8,7.1,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
17,19.6,9.9,4.6,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
18,9.5,2.3,0.0,"1,2,3,4,5,6,7,8,",
19,6.9,8.5,4.7,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
20,15.4,5.5,6.1,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
21,16.0,3.8,0.0,"1,2,3,4,5,6,7,8,",
22,1.0,0.2,3.9000000000000004,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
23,14.5,3.3,0.0,"1,2,3,4,5,6,7,8,",
24,15.2,9.5,0.0,"1,2,3,4,5,6,7,8,",
25,10.9,0.1,8.0,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
26,14.0,9.3,0.0,"1,2,3,4,5,6,7,8,",
27,15.7,8.4,4.5,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
28,5.0,2.3,0.0,"1,2,3,4,5,6,7,8,",
29,24.0,8.4,9.9,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
30,4.8,3.4,1.9,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
31,3.2,2.2,2.0999999999999996,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
32,16.7,8.5,8.0,"1,2,3,4,5,6,7,8,","1,2,3,5,6,7,8,"
