,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,13.4,1.0,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
1,13.7,2.7,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
2,20.2,5.6,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
3,13.1,6.4,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
4,6.6,1.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
5,8.6,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
6,24.0,6.1,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
7,2.5,6.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
8,10.7,6.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
9,7.4,5.1,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
10,3.8,1.0,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
11,20.4,8.6,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
12,18.1,6.5,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
13,23.0,9.6,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
14,6.8,2.3,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
15,5.4,6.2,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
16,10.0,1.7,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
17,6.5,5.2,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
18,13.2,6.7,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
19,8.1,3.2,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
20,2.4,0.2,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
21,24.0,9.6,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
22,13.0,4.6,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
23,18.9,7.5,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
24,24.0,9.9,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
25,16.0,6.0,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
26,10.3,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
27,23.7,2.4,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
28,24.0,6.3,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
29,8.4,3.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
30,12.8,9.5,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
31,15.6,8.2,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
32,5.7,7.0,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
33,24.0,4.7,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
34,13.8,6.9,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
35,12.9,1.5,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
36,8.4,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
37,13.3,0.8,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
38,13.1,2.2,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
39,16.3,7.2,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
40,4.1,6.8,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,5,6,7,8,9,10,11,12,14,15,"
