Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,19.8,9.0,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
1,20.6,7.3,4.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
2,15.0,3.0,9.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
3,15.8,8.6,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
4,24.0,9.4,8.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
5,23.0,8.4,9.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
6,20.1,9.2,9.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
7,12.7,6.1,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
8,24.0,7.1,9.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
9,5.1,6.8,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
10,15.2,9.2,5.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
11,24.0,5.5,9.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
12,19.9,9.9,9.2,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
13,14.2,9.7,2.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
14,24.0,7.1,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
15,18.2,7.3,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
16,2.3,9.8,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
17,12.7,4.2,1.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
18,23.1,9.8,8.6,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
19,10.5,7.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
20,15.5,2.9,3.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
21,4.5,3.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
22,8.8,4.5,3.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
23,16.5,7.4,6.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
24,22.0,9.4,8.7,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
25,20.9,9.0,5.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
26,24.0,9.9,5.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
27,17.2,9.2,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
28,12.6,2.9,6.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
29,21.4,7.0,6.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
30,14.5,0.3,6.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
31,24.0,9.3,9.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,3,7,8,9,10,11,12"
