Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,7.2,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
1,10.2,3.0,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
2,13.1,2.6,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
3,7.4,4.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
4,8.3,2.2,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
5,24.0,6.1,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
6,16.1,7.3,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
7,15.9,4.6,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
8,14.9,5.8,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
9,3.9,2.9,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
10,23.9,9.6,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
11,11.3,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
12,2.4,1.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
13,12.8,3.1,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
14,13.6,3.2,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
15,22.8,0.9,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
16,9.3,9.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
17,17.2,3.7,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
18,17.3,9.6,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
19,23.5,0.8,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
20,9.6,2.4,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
21,17.9,6.8,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
22,13.4,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
23,10.6,4.6,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
24,5.5,1.7,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
25,7.1,2.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
26,17.0,4.8,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
27,10.9,0.9,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
28,19.0,6.9,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
29,18.1,0.5,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
30,7.5,9.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
31,5.2,0.6,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3,4,5,6,10,11,13,15,17,18"
