,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,23.7,8.5,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
1,18.7,2.3,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
2,1.0,0.8,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
3,19.8,7.0,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
4,24.0,6.7,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
5,20.3,7.8,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
6,10.6,1.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
7,24.0,8.0,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
8,13.4,0.9,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
9,12.4,8.5,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
10,5.0,0.1,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
11,21.7,9.9,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
12,1.0,0.1,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
13,14.3,3.8,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
14,13.5,8.3,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
15,7.0,2.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
16,1.0,1.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
17,14.1,6.4,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
18,13.0,2.8,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
19,8.4,1.2,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
20,16.7,9.9,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
21,9.0,0.5,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
22,23.0,9.3,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
23,7.8,2.6,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
24,7.7,2.3,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
25,24.0,5.1,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
26,9.6,4.0,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
27,5.9,4.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
28,1.0,6.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
29,14.2,1.9,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
30,12.1,3.6,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
31,13.6,5.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
32,18.8,5.2,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
33,1.0,1.5,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
34,16.2,6.4,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
35,16.4,2.7,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
36,20.7,4.9,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
37,4.9,8.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
38,10.8,2.5,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
39,9.2,7.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
40,22.3,1.5,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
41,16.4,9.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
42,10.3,3.1,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
43,8.8,4.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
44,11.2,4.8,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
45,13.9,5.7,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
46,13.2,8.8,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
47,17.5,9.0,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
48,7.7,7.3,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
49,20.0,4.5,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
50,1.0,4.1,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","2,3,4,5,6,7,8,10,12,14,"
