Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.4,7.5,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
1,14.4,7.4,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
2,6.2,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
3,18.6,7.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
4,15.5,4.1,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
5,9.2,5.3,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
6,12.5,5.0,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
7,3.2,1.5,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
8,3.5,0.7,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
9,15.8,4.0,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
10,13.4,2.8,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
11,12.5,3.2,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
12,23.4,9.9,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
13,18.2,1.5,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
14,22.3,8.5,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,9,11,12"
