Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,5.0,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
1,18.1,8.3,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
2,24.0,9.1,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
3,24.0,8.7,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
4,17.5,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
5,13.3,5.7,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
6,24.0,1.3,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
7,16.3,9.4,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
8,14.7,4.1,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
9,14.8,7.2,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
10,11.7,2.9,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
11,9.0,4.3,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
12,13.8,5.0,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
13,17.0,5.0,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
14,9.3,4.7,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
15,7.3,7.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
16,10.1,5.6,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
17,7.6,1.7,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
18,3.5,2.9,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
19,14.4,5.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
20,11.3,5.2,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
21,23.4,4.8,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
22,1.8,0.2,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
23,11.9,3.3,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
24,15.9,5.9,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
25,16.5,3.9,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
26,9.0,5.5,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
27,11.1,3.5,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
28,11.9,3.1,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
29,12.6,7.6,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
30,2.3,3.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
31,8.3,2.6,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
32,23.8,9.6,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
33,12.5,4.9,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
34,10.4,6.0,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
35,3.0,5.0,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
36,18.7,6.0,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
37,10.6,0.3,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","2,3,6,7,8,10,11,12,14,15,16"
