Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,18.0,1.6,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
1,20.0,5.8,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
2,10.1,5.7,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
3,9.5,4.2,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
4,12.3,1.4,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
5,24.0,5.6,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
6,19.8,1.2,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
7,10.8,9.3,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
8,15.2,1.5,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
9,1.0,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
10,10.1,5.8,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
11,6.8,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
12,2.6,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
13,11.9,4.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
14,11.7,9.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
15,13.8,9.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
16,8.9,0.7,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
17,7.7,4.4,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
18,4.0,1.4,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,9,10,13,14,15"
