Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,1.0,5.1,1.0,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
1,10.4,7.9,0.7000000000000002,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
2,18.1,3.0,5.2,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
3,11.3,3.0,3.8,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
4,4.1,1.6,0.0,"1,2,3,4,5,6,7,8,9",
5,6.5,2.3,1.4,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
6,11.8,3.1,2.8,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
7,7.6,1.2,2.3,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
8,18.9,8.5,8.0,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
9,17.4,0.3,8.9,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
10,8.5,6.7,3.7,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
11,16.8,3.8,3.0,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
12,19.5,8.6,9.7,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
13,14.9,8.5,0.0,"1,2,3,4,5,6,7,8,9",
14,11.4,1.6,6.9,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
15,9.5,8.2,0.0,"1,2,3,4,5,6,7,8,9",
16,10.7,0.4,1.2000000000000002,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
17,13.0,2.0,4.1,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
18,14.3,4.5,6.0,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
19,22.5,1.3,8.5,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
20,24.0,9.5,5.1,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
21,6.5,0.2,6.9,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
22,4.6,9.4,2.2,"1,2,3,4,5,6,7,8,9","1,2,3,4,5,7,9"
