Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.4,3.0,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
1,15.6,7.1,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
2,20.5,7.3,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
3,5.8,2.5,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
4,22.4,9.7,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
5,3.4,6.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
6,13.1,0.6,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
7,16.5,1.8,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
8,19.9,1.0,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
9,8.6,9.2,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
10,12.0,1.1,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
11,15.3,9.7,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
12,13.9,6.5,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
13,14.6,7.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
14,18.9,8.4,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
15,20.9,6.5,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
16,8.4,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
17,7.4,6.7,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","2,3,4,6,7,8,9,10,11,12,15,16,18"
