Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,6.7,5.2,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
1,24.0,8.6,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
2,3.8,3.3,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
3,4.0,5.8,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
4,19.8,9.7,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
5,10.1,4.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
6,12.2,0.5,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
7,22.3,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
8,6.4,2.7,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
9,12.2,4.1,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
10,2.0,0.1,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
11,8.3,5.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
12,14.1,1.6,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
13,24.0,9.9,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
14,3.9,3.2,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
15,18.2,9.3,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
16,17.7,4.7,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
17,2.4,2.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
18,12.8,1.5,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
19,20.2,2.6,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
20,12.6,3.7,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
21,14.9,8.9,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
22,19.3,5.5,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
23,17.8,0.2,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
24,24.0,7.6,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
25,10.8,1.9,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
26,24.0,3.2,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
27,12.6,8.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
28,1.0,6.9,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
29,15.5,5.5,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
30,14.5,8.9,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
31,21.6,9.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
32,13.8,5.6,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
33,12.2,2.9,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
34,16.3,8.4,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
35,14.4,3.6,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
36,22.4,7.1,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
37,13.7,8.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
38,19.8,8.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
39,7.1,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
40,19.4,8.5,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
41,23.3,8.6,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
42,18.6,3.9,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
43,13.7,7.6,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
44,19.4,1.1,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
45,23.2,7.6,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
46,17.4,9.0,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
47,16.3,3.0,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
48,15.8,7.9,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
49,13.2,7.2,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
50,12.4,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
51,8.5,8.2,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
52,17.1,7.4,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
53,1.0,0.8,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
54,13.0,9.9,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
55,8.1,2.0,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
56,12.0,1.2,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,3,4,7,8,9,10,11,12,13,14,16,17"
