Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,8.0,5.0,0.0,"1,2,3,4,5,6,7,8,9,10,11",
1,18.0,5.4,8.4,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
2,14.7,2.3,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
3,18.1,1.8,8.2,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
4,24.0,8.1,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
5,20.4,5.4,4.8,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
6,12.3,9.5,3.5,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
7,24.0,2.8,8.7,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
8,10.5,0.8,6.1,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
9,12.2,3.2,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
10,2.9,0.6,3.0,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
11,10.6,7.2,0.0,"1,2,3,4,5,6,7,8,9,10,11",
12,22.6,8.6,8.7,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
13,10.2,4.0,0.0,"1,2,3,4,5,6,7,8,9,10,11",
14,12.7,5.1,0.0,"1,2,3,4,5,6,7,8,9,10,11",
15,5.7,4.7,0.0,"1,2,3,4,5,6,7,8,9,10,11",
16,19.7,9.5,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
17,14.2,7.0,5.4,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
18,18.4,6.8,2.2,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
19,9.6,0.7,8.4,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
20,9.7,9.8,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
21,12.4,2.7,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
22,17.7,6.6,7.5,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
23,7.9,5.4,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11","1,2,3,6,7,8,9,10,11"
