Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,10.3,7.7,0.0,"1,2,3,4,5,6",
1,23.0,2.3,8.5,"1,2,3,4,5,6","1,2,3,5,6"
2,3.6,1.4,0.7999999999999998,"1,2,3,4,5,6","1,2,3,5,6"
3,5.0,0.2,4.5,"1,2,3,4,5,6","1,2,3,5,6"
4,14.2,1.2,3.8,"1,2,3,4,5,6","1,2,3,5,6"
5,21.7,5.8,7.1,"1,2,3,4,5,6","1,2,3,5,6"
6,13.7,9.2,2.7,"1,2,3,4,5,6","1,2,3,5,6"
7,15.1,9.6,0.0,"1,2,3,4,5,6",
8,10.6,5.6,3.0,"1,2,3,4,5,6","1,2,3,5,6"
9,7.9,2.4,0.0,"1,2,3,4,5,6",
10,11.1,3.7,1.7999999999999998,"1,2,3,4,5,6","1,2,3,5,6"
11,1.5,2.9,2.0,"1,2,3,4,5,6","1,2,3,5,6"
12,7.2,4.2,0.0,"1,2,3,4,5,6",
13,1.0,1.8,0.0,"1,2,3,4,5,6",
14,4.5,0.3,7.699999999999999,"1,2,3,4,5,6","1,2,3,5,6"
15,20.4,7.7,9.7,"1,2,3,4,5,6","1,2,3,5,6"
