Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.0,5.3,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
1,11.2,6.8,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
2,16.5,4.9,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
3,21.0,8.9,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
4,6.4,7.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
5,8.4,4.8,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
6,11.0,8.2,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
7,1.0,0.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
8,10.0,9.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
9,15.8,3.1,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
10,16.5,5.6,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
11,20.8,9.6,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,6,7,9,12,13,14,15"
