Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,4.4,5.4,0.0,"1,2,3,4,5,6,7,8,9,10,11",
1,15.8,7.8,0.0,"1,2,3,4,5,6,7,8,9,10,11",
2,21.7,7.7,3.2,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
3,16.3,7.1,5.2,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
4,11.6,7.6,3.8,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
5,15.3,3.7,9.8,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
6,4.3,0.4,0.0,"1,2,3,4,5,6,7,8,9,10,11",
7,12.1,0.2,0.0,"1,2,3,4,5,6,7,8,9,10,11",
8,17.2,9.9,9.8,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
9,10.2,4.4,2.0,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
10,9.6,6.7,0.0,"1,2,3,4,5,6,7,8,9,10,11",
11,13.3,6.8,4.5,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
12,17.2,7.6,5.4,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
13,9.2,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11",
14,17.1,7.4,0.0,"1,2,3,4,5,6,7,8,9,10,11",
15,20.2,6.2,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
16,11.6,0.1,7.5,"1,2,3,4,5,6,7,8,9,10,11","3,4,7,8,10,11"
17,3.3,1.7,0.0,"1,2,3,4,5,6,7,8,9,10,11",
