Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.6,7.5,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
1,23.2,7.0,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
2,13.1,3.3,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
3,15.5,2.2,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
4,24.0,9.3,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
5,22.0,6.9,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
6,14.9,0.1,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
7,14.5,8.6,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
8,7.2,3.5,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
9,13.4,5.6,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
10,24.0,9.5,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
11,8.2,6.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
12,1.0,0.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
13,13.0,7.1,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
14,8.6,0.1,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
15,7.9,4.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,3,4,5,7,8,9,10,12,14,15,16"
