Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,12.8,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
1,5.6,8.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
2,8.3,5.2,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12","2,3,4,5,7,8,9,10,11,12"
3,24.0,8.8,9.4,"1,2,3,4,5,6,7,8,9,10,11,12","2,3,4,5,7,8,9,10,11,12"
4,24.0,9.1,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12","2,3,4,5,7,8,9,10,11,12"
5,12.3,2.3,4.4,"1,2,3,4,5,6,7,8,9,10,11,12","2,3,4,5,7,8,9,10,11,12"
6,21.1,7.8,4.7,"1,2,3,4,5,6,7,8,9,10,11,12","2,3,4,5,7,8,9,10,11,12"
7,18.3,5.4,8.0,"1,2,3,4,5,6,7,8,9,10,11,12","2,3,4,5,7,8,9,10,11,12"
8,13.0,7.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
9,22.9,8.7,8.6,"1,2,3,4,5,6,7,8,9,10,11,12","2,3,4,5,7,8,9,10,11,12"
