Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,10.1,3.9,4.2,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
1,5.2,7.6,0.20000000000000018,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
2,14.7,6.1,8.2,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
3,18.1,4.8,4.7,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
4,17.3,9.1,0.5,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
5,16.2,5.0,7.300000000000001,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
6,17.4,6.2,2.7,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
7,8.2,5.3,2.5999999999999996,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
8,5.8,2.1,2.5,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
9,5.7,3.8,0.7999999999999998,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
10,7.7,9.9,1.2999999999999998,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
11,12.2,9.6,0.0,"1,2,3,4,5,6,7,8",
12,17.3,5.9,0.0,"1,2,3,4,5,6,7,8",
13,24.0,9.7,6.699999999999999,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
14,9.3,4.3,1.2999999999999998,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
15,12.5,1.7,8.0,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
16,19.1,6.9,0.0,"1,2,3,4,5,6,7,8",
17,14.0,4.4,6.6,"1,2,3,4,5,6,7,8","2,3,4,5,7,8"
18,9.5,8.4,0.0,"1,2,3,4,5,6,7,8",
