Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.4,2.2,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
1,7.9,6.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
2,13.7,4.6,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
3,13.6,4.5,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
4,14.1,4.1,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
5,16.2,2.5,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
6,12.3,5.0,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
7,15.0,6.7,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
8,7.2,5.2,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
9,6.7,8.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
10,8.8,3.1,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
11,17.6,3.7,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
12,19.3,2.2,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
13,8.4,2.7,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
14,10.2,0.2,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
15,1.1,2.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
16,20.1,5.3,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
17,7.6,1.7,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
18,17.7,5.6,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
19,22.7,8.4,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
20,24.0,8.8,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
21,17.3,3.1,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
22,14.4,4.3,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
23,11.3,7.2,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
24,24.0,5.3,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
25,7.6,0.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
26,4.8,0.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
27,10.3,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
28,5.2,0.4,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
29,24.0,9.9,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
30,14.1,3.4,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
31,18.4,6.7,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
32,20.0,8.4,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
33,12.2,7.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
34,7.4,0.6,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
35,22.0,5.8,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,5,6,7,8,9,10,11,12,13,14,17"
