Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.0,6.6,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
1,21.3,7.1,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
2,9.9,3.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
3,11.6,4.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
4,15.8,5.0,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
5,21.4,9.6,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
6,23.6,6.7,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
7,12.1,0.3,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
8,9.9,3.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
9,4.9,4.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
10,6.8,2.5,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
11,14.5,3.7,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
12,8.8,3.6,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
13,9.4,3.5,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
14,3.4,1.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
15,9.1,4.5,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
16,9.5,8.3,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
17,15.0,9.7,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
18,1.0,1.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
19,6.1,2.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
20,9.1,9.4,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
21,20.0,3.1,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
22,1.2,3.9,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
23,17.8,6.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
24,15.3,2.2,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
25,12.0,5.2,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
26,7.1,1.0,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
27,17.3,0.8,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
28,10.7,3.4,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,6,7,9,10,11,12,14,16,17,18"
