Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.0,0.6,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
1,24.0,7.1,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
2,8.4,5.2,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
3,12.2,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
4,21.4,4.5,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
5,23.6,7.8,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
6,19.0,3.9,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
7,24.0,8.5,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
8,14.0,1.1,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
9,13.7,7.6,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
10,18.4,5.0,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
11,15.1,3.4,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
12,13.1,3.5,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
13,7.5,7.1,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
14,15.2,2.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
15,5.9,0.1,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
16,1.0,2.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
17,22.7,3.2,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
18,24.0,9.8,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
19,15.9,5.4,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
20,7.2,2.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
21,12.0,7.8,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
22,18.0,6.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
23,18.9,8.8,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
24,1.0,2.1,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
25,16.6,7.6,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
26,15.1,6.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
27,7.2,7.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
28,11.4,1.3,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
29,12.6,9.5,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
30,7.8,4.6,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
31,14.9,2.4,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
32,7.7,2.6,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
33,14.2,3.3,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
34,1.0,4.1,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
35,16.3,8.8,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
36,7.9,0.1,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
37,19.0,0.9,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
38,24.0,9.5,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
39,13.1,5.9,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
40,19.8,8.8,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
41,7.4,4.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
42,19.2,2.6,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
43,11.6,3.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
44,24.0,5.4,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
45,8.8,2.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
46,11.8,9.7,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,8,9,10,12,14,15,16,17,18"
