Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.4,9.5,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
1,13.6,6.3,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
2,11.1,0.6,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
3,7.3,1.4,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
4,18.8,3.3,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
5,9.0,7.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
6,22.7,2.4,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
7,16.0,7.3,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
8,9.8,7.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
9,12.8,8.7,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
10,9.8,5.1,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
11,17.0,0.2,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
12,20.5,1.5,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
13,8.1,3.5,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
14,16.1,3.6,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,2,3,6,7,8,10,11,12,13,14"
