Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,20.2,5.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
1,7.5,9.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
2,24.0,9.2,9.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
3,8.1,3.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
4,13.0,6.6,1.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
5,5.4,5.6,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
6,12.6,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
7,15.7,4.3,4.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
8,14.3,7.3,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
9,16.0,9.2,5.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
10,14.9,7.2,3.2,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
11,20.1,0.8,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
12,1.3,0.5,3.2,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
13,11.3,1.3,1.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
14,1.0,0.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
15,5.0,2.1,2.7,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
16,15.8,9.3,4.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
17,20.4,3.7,7.1,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
18,23.5,4.5,6.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
19,15.8,5.2,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
20,21.5,4.8,9.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
21,24.0,6.2,9.2,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
22,7.4,7.8,2.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
23,12.6,5.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
24,5.8,0.4,7.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
25,13.4,8.6,4.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
26,10.7,5.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
27,15.5,7.5,8.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
28,13.3,3.4,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
29,9.2,4.5,1.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
30,8.5,1.6,9.2,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
31,18.9,0.9,6.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
32,10.3,8.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
33,9.0,1.6,4.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
34,22.5,9.5,8.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
35,1.0,3.1,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
36,18.4,1.3,7.1,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
37,9.7,0.5,5.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
38,17.0,4.7,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,10,11,12"
39,10.1,3.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
