Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,10.0,0.7,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
1,4.0,6.8,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
2,16.8,8.7,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
3,24.0,7.0,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
4,7.8,4.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
5,22.1,0.9,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
6,3.9,0.9,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
7,16.7,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
8,4.8,0.3,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
9,24.0,7.7,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
10,12.3,6.3,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
11,13.3,8.2,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
12,24.0,9.5,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
13,22.6,9.3,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
14,13.9,0.2,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
15,9.8,3.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
16,17.6,3.8,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
17,5.1,0.7,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
18,10.1,1.0,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
19,20.0,7.7,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
20,19.5,5.9,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
21,11.0,0.1,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
22,8.1,3.7,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
23,13.0,2.5,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
24,24.0,9.4,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
25,6.7,6.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
26,17.2,8.8,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
27,23.6,7.6,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
28,11.8,0.5,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
29,19.0,5.6,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
30,11.2,7.9,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
31,10.6,4.2,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
32,15.4,6.4,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,8,9,12,13,14,15,16,18,19"
