Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.3,8.3,0.0,"1,2,3,4,5,6,7,8",
1,16.6,9.7,4.3,"1,2,3,4,5,6,7,8","1,2,3,7"
2,18.5,2.3,5.2,"1,2,3,4,5,6,7,8","1,2,3,7"
3,2.9,0.9,3.5999999999999996,"1,2,3,4,5,6,7,8","1,2,3,7"
4,6.0,3.8,1.9,"1,2,3,4,5,6,7,8","1,2,3,7"
5,14.9,4.5,4.1,"1,2,3,4,5,6,7,8","1,2,3,7"
6,14.7,4.5,2.2,"1,2,3,4,5,6,7,8","1,2,3,7"
7,9.3,1.8,6.699999999999999,"1,2,3,4,5,6,7,8","1,2,3,7"
8,12.8,4.6,2.5,"1,2,3,4,5,6,7,8","1,2,3,7"
9,10.0,0.2,5.1,"1,2,3,4,5,6,7,8","1,2,3,7"
10,8.0,4.8,0.2999999999999998,"1,2,3,4,5,6,7,8","1,2,3,7"
11,1.7,1.7,0.2999999999999998,"1,2,3,4,5,6,7,8","1,2,3,7"
12,19.7,1.6,9.6,"1,2,3,4,5,6,7,8","1,2,3,7"
13,1.0,4.5,0.0,"1,2,3,4,5,6,7,8",
14,17.8,4.8,7.800000000000001,"1,2,3,4,5,6,7,8","1,2,3,7"
15,7.1,2.4,4.7,"1,2,3,4,5,6,7,8","1,2,3,7"
16,17.1,9.5,3.5999999999999996,"1,2,3,4,5,6,7,8","1,2,3,7"
17,18.1,6.5,9.8,"1,2,3,4,5,6,7,8","1,2,3,7"
18,9.8,9.2,2.3,"1,2,3,4,5,6,7,8","1,2,3,7"
19,9.0,3.3,5.2,"1,2,3,4,5,6,7,8","1,2,3,7"
20,6.2,0.4,5.4,"1,2,3,4,5,6,7,8","1,2,3,7"
21,11.3,0.1,8.6,"1,2,3,4,5,6,7,8","1,2,3,7"
22,9.1,3.3,2.7,"1,2,3,4,5,6,7,8","1,2,3,7"
23,20.7,7.4,5.6,"1,2,3,4,5,6,7,8","1,2,3,7"
24,17.6,6.2,0.6000000000000001,"1,2,3,4,5,6,7,8","1,2,3,7"
25,3.8,0.3,0.8999999999999999,"1,2,3,4,5,6,7,8","1,2,3,7"
26,5.2,4.5,2.5,"1,2,3,4,5,6,7,8","1,2,3,7"
