Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.7,9.4,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
1,20.2,9.2,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
2,14.2,6.3,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
3,24.0,7.7,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
4,17.8,3.7,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
5,9.0,1.2,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
6,23.4,7.4,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
7,13.8,8.1,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
8,7.3,6.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
9,6.8,8.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
10,15.4,1.5,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
11,20.0,8.0,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
12,19.2,8.4,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,6,7,8,9,10,13,15,16,18,19"
