Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,22.6,7.6,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
1,20.7,5.6,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
2,22.0,5.6,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
3,14.9,4.6,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
4,24.0,5.7,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
5,13.5,4.5,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
6,13.7,8.0,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
7,6.4,4.2,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
8,23.6,6.2,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
9,1.0,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
10,15.9,8.4,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
11,6.0,1.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
12,17.7,2.6,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
13,1.7,4.1,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
14,3.5,2.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
15,9.2,6.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
16,8.1,1.3,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","2,3,4,5,7,8,9,10,11,12"
