Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,22.2,8.9,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
1,10.0,2.7,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
2,14.2,0.1,8.4,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
3,12.7,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11",
4,9.6,5.9,1.0,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
5,21.2,1.0,9.7,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
6,14.9,9.5,3.7,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
7,7.7,2.5,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
8,3.1,8.4,0.0,"1,2,3,4,5,6,7,8,9,10,11",
9,9.3,5.7,0.0,"1,2,3,4,5,6,7,8,9,10,11",
10,12.2,6.6,3.0,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
11,8.4,1.5,8.8,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
12,7.4,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11",
13,3.0,1.3,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
14,13.7,1.4,1.1,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
15,1.0,6.6,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
16,9.1,3.4,1.5,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
17,14.1,9.9,0.0,"1,2,3,4,5,6,7,8,9,10,11",
18,5.4,2.5,1.5,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
19,6.8,5.4,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
20,11.8,7.9,0.0,"1,2,3,4,5,6,7,8,9,10,11",
21,17.3,1.2,7.1,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
22,1.0,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11",
23,6.9,3.1,4.3,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
24,16.9,7.8,9.0,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
25,19.6,9.3,9.9,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
26,15.5,5.3,4.5,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
27,14.7,4.3,3.8,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
28,22.6,3.8,8.9,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
29,19.4,4.2,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
30,24.0,7.2,9.7,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
31,1.5,4.8,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
32,21.5,6.7,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
33,18.4,6.6,7.9,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
34,10.3,1.6,1.0,"1,2,3,4,5,6,7,8,9,10,11","2,3,4,7"
