Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,6.8,2.4,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
1,4.9,1.5,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
2,11.3,2.8,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
3,6.3,0.3,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
4,15.1,2.9,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
5,3.9,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
6,15.6,5.4,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
7,18.2,5.8,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
8,16.0,4.5,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
9,11.7,7.7,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
10,16.8,5.0,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
11,9.2,2.2,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
12,1.0,5.2,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
13,18.4,5.3,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
14,11.7,3.1,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
15,21.3,7.1,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
16,20.1,4.8,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
17,24.0,9.0,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
18,11.1,3.1,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
19,1.0,0.4,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,7,9,12,13,14,15"
