Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,1.7,1.3,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
1,16.3,6.8,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
2,19.2,3.3,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
3,11.9,1.5,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
4,7.8,1.7,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
5,15.3,0.6,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
6,8.1,0.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
7,18.6,3.3,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
8,12.9,5.4,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
9,8.2,1.6,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
10,23.3,4.6,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
11,16.0,2.4,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
12,2.5,0.5,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
13,15.2,6.7,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
14,14.6,9.9,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
15,24.0,9.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
16,24.0,7.6,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,3,4,7,8,10,11,13,14,15,16,17,18"
